Alive server list: LCC,MIT,CAMBRI,OXFORD,NKFUST,HKSYU,USTL,
Failed server list: BL,
1000000000287281,,1344-6797,2433-1260
1000000000287283,,1344-9656,2187-8870
1000000000287294,,1348-3730,
1000000000287295,,1348-7175,
1000000000287302,,0332-6535,
1000000000287312,,1648-2603,2029-2872
1000000000287333,,,2189-8251
1000000000287349,,1124-8955,1591-9498
1000000000287350,,1594-669X,
1000000000287354,,1121-936X,
1000000000287371,,0287-4318,
1000000000287380,,0389-8644,
1000000000287399,,0287-0819,
1000000000287404,,0287-6205,2424-1156
1000000000287407,,0389-9764,
1000000000287409,,0389-9756,
1000000000287420,,0388-8207,2433-0175
1000000000287433,,0386-0116,
1000000000287453,,0288-1489,
1000000000287482,,0387-3269,2185-2901
1000000000287483,,0386-3204,2433-0892
1000000000287488,,0386-7714,2433-0884
1000000000287498,,0513-1863,
1000000000287503,,0915-5058,
1000000000287512,,0919-1879,2433-0930
1000000000287544,,0913-9362,
1000000000287572,,1341-8777,2433-1252
1000000000287586,,0286-4436,
1000000000287600,,1342-0402,2433-0922
1000000000287635,,0916-2119,
1000000000287652,,0286-2409,
1000000000287671,,1344-9176,2189-7522
1000000000287703,,0289-2979,
1000000000287705,,0289-5412,
1000000000287707,,0386-0663,
1000000000287728,,0917-0561,
1000000000287729,,0917-4141,1884-1724
1000000000287743,,1345-2614,2187-509X
1000000000287771,,1341-8475,2188-7772
1000000000287773,,0388-645X,
1000000000287810,,0917-771X,2424-2497
1000000000287811,,1346-2601,
1000000000287815,,0912-3539,2189-7514
1000000000287818,,1349-1288,
1000000000287840,,0386-0973,
1000000000287854,,0287-3834,
1000000000287859,,1349-3841,
1000000000287900,,1344-7939,
1000000000287905,,0388-8835,
1000000000287932,,1344-8897,
1000000000287949,,0368-5896,
1000000000287950,,0389-4827,
1000000000287953,,1343-1153,
1000000000287959,,0385-6291,
1000000000287960,,0453-0284,
1000000000287964,,0389-9489,
1000000000288001,,0388-9033,
1000000000288006,,1341-5832,
1000000000288007,,1347-9423,
1000000000288013,,0915-1214,2186-6163
1000000000288014,,0910-1233,
1000000000288017,,1345-675X,
1000000000288026,,1880-6198,
1000000000288037,,0917-2866,2185-5625
1000000000288066,,0387-3978,
1000000000288069,,0911-7202,
1000000000288095,,0387-3943,1884-4359
1000000000288099,,1343-4357,2424-2306
1000000000288100,,0386-4227,2433-0914
1000000000288103,,1342-4327,2424-1431
1000000000288105,,1340-9352,2424-2527
1000000000288107,,0916-6505,2433-0167
1000000000288108,,1342-1131,2433-0159
1000000000288110,,0915-1273,2189-9665
1000000000288115,,0916-3530,
1000000000288129,,0387-5598,
1000000000288132,,1341-1535,2186-5787
1000000000288139,,0919-6226,
1000000000288167,,1343-9677,1884-121X
1000000000288171,,0287-2870,2433-183X
1000000000288198,,1341-7827,
1000000000288202,,1343-8646,2186-6228
1000000000288206,,0919-6943,2186-3253
1000000000288207,,0918-8177,
1000000000288225,,1346-6887,
1000000000288229,,1348-7620,
1000000000288236,,0285-4864,
1000000000288245,,1343-4063,2189-695X
1000000000288247,,0386-2666,2424-1938
1000000000288248,,1348-8724,1881-8722
1000000000288249,,0919-4452,2187-9257
1000000000288250,,0286-7737,1884-0973
1000000000288260,,0911-4505,
1000000000288267,,0913-7750,
1000000000288280,,0388-7073,
1000000000288294,,0911-7229,
1000000000288318,,0914-0263,
1000000000288325,,0916-1791,
1000000000288351,,0288-304X,
1000000000288389,,1345-496X,
1000000000288390,,1346-860X,
1000000000288408,,1344-5987,
1000000000288445,,1341-3805,
1000000000288474,,0911-7199,
1000000000288476,,1344-767X,
1000000000288485,,0386-9229,2189-986X
1000000000288492,,1346-888X,
1000000000288500,,0910-5360,2186-5795
1000000000288504,,0913-0756,
1000000000288518,,0288-3058,
1000000000288525,,0386-9040,1883-7557
1000000000288532,,1344-7947,
1000000000288538,,0286-2387,
1000000000288542,,0916-0051,
1000000000288543,,0387-4958,
1000000000288545,,1880-3830,
1000000000288616,,1341-8785,2424-2640
1000000000288685,,1882-0271,2424-2055
1000000000288691,,,2433-0078
1000000000288714,,,2432-9908
1000000000288741,,,2433-0604
1000000000288749,,,2433-0736
1000000000288750,,,2433-0728
1000000000288841,,,2432-6534
1000000000288844,,,2185-1123
1000000000288865,,1348-3935,2187-6665
1000000000288877,,1340-9808,2424-1679
1000000000288878,,2432-6496,
1000000000288886,,,2433-085X
1000000000288919,,1883-9304,2432-2733
1000000000288920,,,2185-8187
1000000000289022,,0286-3286,
1000000000289023,,0286-3294,
1000000000289024,,0286-3324,
1000000000289028,,0286-7702,
1000000000289030,,0286-8466,
1000000000289031,,0286-9373,
1000000000289071,,0387-6764,
1000000000289093,,0453-4778,
1000000000289100,,0911-7180,
1000000000289104,,0913-4654,
1000000000289127,,1340-4806,2424-1326
1000000000289144,,1341-7207,
1000000000289145,,1341-8947,
1000000000289156,,1343-926X,2424-2411
1000000000289158,,1344-1868,
1000000000289161,,1344-9397,
1000000000289164,,1345-5311,
1000000000289321,,1473-1835,1758-3608
1000000000289327,,1751-7788,
1000000000289340,,1399-350X,1399-3518
1000000000289344,,1399-7319,
1000000000289346,,1399-1442,
1000000000289348,,1602-1630,1602-2203
1000000000289349,,1440-8007,
1000000000289352,,0967-6589,
1000000000289431,,2044-6209,
1000000000289444,,1874-4850,
1000000000289464,,1880-6090,1880-6023
1000000000289465,,1880-6031,1880-6104
1000000000289466,,1880-604X,1880-6112
1000000000289467,,1880-6058,1880-6120
1000000000289468,,1880-6066,1880-6139
1000000000289469,,1880-6074,1880-6147
1000000000289470,,1880-6082,1880-6155
1000000000289473,,0918-6778,1881-767X
1000000000289474,,1348-5474,1881-5758
1000000000289475,,1341-2167,1881-0764
1000000000289476,,1348-3986,1882-0034
1000000000289477,,1347-6416,1881-2236
1000000000289482,,0111-7696,
1000000000289484,,1881-5936,1881-8285
1000000000289486,,,1881-0896
1000000000289489,,,1880-9863
1000000000289490,,1880-3016,1880-3024
1000000000289492,,,1880-988X
1000000000289493,,,1881-5073
1000000000289494,,,1880-5558
1000000000289495,,,1881-3062
1000000000289496,,1880-487X,1880-4888
1000000000289497,,1342-6230,1880-1013
1000000000289499,,,1881-3046
1000000000289502,,,1880-5566
1000000000289507,,,1880-6821
1000000000289508,,1881-607X,1881-7211
1000000000289509,,,1881-6967
1000000000289510,,1881-218X,1881-2198
1000000000289511,,0916-9482,1881-5219
1000000000289512,,1349-9041,
1000000000289513,,0912-2834,1881-543X
1000000000289515,,1347-1015,
1000000000289518,,0910-6758,1881-0438
1000000000289519,,1880-6341,
1000000000289520,,1344-4980,1881-3623
1000000000289521,,1346-9770,1881-2368
1000000000289522,,1344-6991,1881-1574
1000000000289523,,1880-4365,
1000000000289524,,1346-9606,1349-9572
1000000000289525,,1880-2761,1881-0519
1000000000289526,,0912-9731,1881-2309
1000000000289527,,0914-2703,1880-7534
1000000000289528,,1349-6913,1881-8706
1000000000289529,,0468-2513,1349-7421
1000000000289530,,1346-4930,1884-4219
1000000000289532,,0917-6543,
1000000000289533,,1346-907X,1880-8255
1000000000289535,,0913-882X,1881-655X
1000000000289536,,1880-3768,
1000000000289537,,1881-5804,1881-6088
1000000000289538,,1348-6012,1349-9262
1000000000289540,,1880-2028,1880-3563
1000000000289541,,0918-6638,1880-3555
1000000000289542,,1880-6937,1880-7097
1000000000289543,,1880-3121,1349-7022
1000000000289546,,1880-1528,1880-151X
1000000000289547,,1880-8204,1881-1698
1000000000289551,,1880-1587,1880-1595
1000000000289552,,1882-501X,1881-8404
1000000000289553,,1881-3526,1881-8560
1000000000289583,,1681-1712,
1000000000289642,,1317-9152,
1000000000289662,,1754-9507,1754-9515
1000000000289714,,0218-2475,
1000000000289719,,1376-148X,
1000000000289738,,1872-583X,
1000000000289739,,1872-5791,
1000000000289807,,1749-818X,
1000000000289809,,1854-0031,1854-0023
1000000000289835,,1406-5274,
1000000000289847,,1810-8520,
1000000000289849,,1776-1913,
1000000000289869,,1106-3866,
1000000000289947,,1824-3533,1824-2219
1000000000289949,,0779-3642,
1000000000289956,,1660-7570,1660-7619
1000000000289958,,1439-9954,
1000000000289959,,1608-5000,1683-4976
1000000000289987,,1913-2719,
1000000000289991,,0944-4092,
1000000000289992,,1614-1199,
1000000000289993,,1661-948X,
1000000000290026,,1029-0729,2519-1713
1000000000290038,,1710-3525,
1000000000290041,,1709-7592,
1000000000290056,,1714-2741,
1000000000290058,,1593-232X,1827-1766
1000000000290066,,0808-923X,
1000000000290067,,1143-1393,
1000000000290074,,1746-6814,
1000000000290084,,1448-2398,
1000000000290086,,1130-4375,
1000000000290088,,1784-5572,
1000000000290089,,1885-0685,1887-3014
1000000000290090,,0214-316X,2013-9829
1000000000290091,,0210-1211,1988-0057
1000000000290094,,1132-6107,2013-3413
1000000000290096,,1135-2108,
1000000000290099,,1695-5323,1695-534X
1000000000290100,,1135-8521,
1000000000290101,,1131-5326,2013-9845
1000000000290102,,1576-8961,
1000000000290103,,1134-7783,2013-9799
1000000000290105,,1137-7976,
1000000000290106,,0212-0119,
1000000000290112,,1749-7787,
1000000000290117,,1676-1669,
1000000000290118,,1780-6380,
1000000000291719,,0909-0525,1398-5795
1000000000291723,,1550-1736,
1000000000291725,,1358-4812,2047-2293
1000000000291736,,1392-639X,
1000000000292001,,1567-3383,
1000000000292012,,1649-1262,
1000000000292043,,1653-7904,
1000000000292089,,1502-0932,
1000000000292110,,1503-4801,0809-6120
1000000000292111,,0802-2062,
1000000000292115,,0809-9677,
1000000000292223,,1886-6271,
1000000000292227,,1266-9091,
1000000000292228,,1699-0714,
1000000000292275,,1503-0318,
1000000000292277,,1501-2840,
1000000000292280,,1890-1298,
1000000000292293,,1575-7218,
1000000000292294,,1578-0317,
1000000000292295,,1138-9907,1989-6913
1000000000292305,,1697-3003,
1000000000292316,,0973-8363,
1000000000292319,,1735-2657,
1000000000292320,,1565-7388,
1000000000292321,,1558-9250,
1000000000292324,,0973-9408,0973-9416
1000000000292344,,1699-3918,1885-317X
1000000000292345,,1563-4167,
1000000000292347,,1696-0181,
1000000000292353,,1939-0351,
1000000000292354,,1939-036X,
1000000000292355,,1939-2079,
1000000000292362,,1698-9007,
1000000000292368,,0808-5544,
1000000000292452,,1777-2044,1952-4196
1000000000292457,,1751-9020,
1000000000292473,,1422-6677,
1000000000292479,,1830-6586,
1000000000293224,,0831-7216,
1000000000293273,,1823-7975,
1000000000293280,,1448-0220,
1000000000293346,,0972-9666,
1000000000293348,,1683-9919,1996-3289
1000000000293349,,1814-0068,2152-3517
1000000000293353,,1819-155X,2152-2561
1000000000293359,,1307-1130,
1000000000293367,,1816-4943,2151-657X
1000000000293368,,1300-1256,
1000000000293370,,1819-1894,
1000000000293371,,1816-4897,2152-2553
1000000000293387,,1502-9794,
1000000000293570,,1817-1141,
1000000000293590,,1504-0925,1504-0917
1000000000293667,,1696-8107,
1000000000293672,,1885-1738,
1000000000293677,,1578-0015,
1000000000293678,,1134-8291,
1000000000293683,,1698-739X,
1000000000293692,,1699-2687,
1000000000293716,,1819-1878,
1000000000293717,,1819-3609,
1000000000293723,,1819-3463,
1000000000293726,,0124-5376,
1000000000293727,,1519-9088,
1000000000293743,,1819-1932,2152-0437
1000000000293745,,1796-6582,
1000000000293746,,1819-1541,
1000000000293748,,1816-4978,
1000000000293749,,1819-3412,2151-8238
1000000000293750,,1819-3420,
1000000000293751,,1749-5032,1755-1676
1000000000293762,,0809-9642,
1000000000293781,,1886-5844,
1000000000293782,,0211-6340,
1000000000293786,,1132-1989,
1000000000293788,,1680-0559,
1000000000293793,,1614-7871,
1000000000294228,,1592-7822,
1000000000294229,,1781-4146,
1000000000294258,,1936-9719,1936-9727
1000000000294274,,1725-2873,
1000000000294276,,1134-1955,
1000000000294281,,1503-4798,
1000000000294289,,1577-3566,1988-3099
1000000000294295,,1886-3558,1886-3566
1000000000294299,,1993-6966,
1000000000294303,,0210-0622,
1000000000294306,,1501-9721,
1000000000294308,,0804-8835,
1000000000294334,,1366-4417,
1000000000294369,,1389-4552,
1000000000294428,,0806-3745,
1000000000294429,,0805-9411,
1000000000294430,,0809-9634,
1000000000294432,,1503-4232,
1000000000294434,,1568-2498,
1000000000294435,,1572-1590,
1000000000294436,,1872-0811,
1000000000294438,,1571-5930,
1000000000294468,,1131-8651,
1000000000294470,,1243-969X,1778-7432
1000000000294472,,1287-2431,1777-540X
1000000000294524,,1935-2727,1935-2735
1000000000294529,,1728-6107,2073-0683
1000000000294530,,1596-6941,
1000000000294540,,1206-9256,
1000000000294545,,1954-5754,
1000000000294596,,1683-5581,1683-559X
1000000000294624,,1718-8946,
1000000000294630,,1885-6586,
1000000000294672,,1004-5384,
1000000000294673,,1672-4429,
1000000000294674,,1672-9404,
1000000000294675,,1673-6036,
1000000000294676,,1673-6303,
1000000000294682,,1671-7190,
1000000000294683,,1673-2669,
1000000000294684,,1673-4734,
1000000000294685,,1673-4882,
1000000000294686,,1673-5609,
1000000000294687,,1673-5811,
1000000000294688,,1673-5889,
1000000000294689,,1673-6095,
1000000000294690,,1673-6516,
1000000000294691,,1673-6664,
1000000000294692,,1673-680X,
1000000000294693,,1673-8683,
1000000000294694,,1673-9272,
1000000000294695,,1674-0017,
1000000000294696,,1674-0688,
1000000000294713,,1007-8312,
1000000000294718,,1673-1328,
1000000000294719,,1673-2464,
1000000000294721,,1673-5862,
1000000000294722,,1673-6060,
1000000000294724,,1673-6141,
1000000000294725,,1673-6338,
1000000000294726,,1673-6559,
1000000000294727,,1673-6982,
1000000000294730,,1673-8020,
1000000000294732,,1673-8411,
1000000000294733,,1673-8462,
1000000000294736,,1673-9159,
1000000000294737,,1673-9787,
1000000000294738,,1673-9795,
1000000000294743,,1671-0061,
1000000000294745,,1672-2930,
1000000000294746,,1672-8521,
1000000000294747,,1673-3282,
1000000000294752,,1673-4165,
1000000000294753,,1673-4181,
1000000000294756,,1673-4246,
1000000000294757,,1673-4254,
1000000000294760,,1673-4378,
1000000000294761,,1673-4386,
1000000000294762,,1673-4394,
1000000000294764,,1673-4777,
1000000000294765,,1673-5013,
1000000000294766,,1673-5269,
1000000000294767,,1673-5552,
1000000000294768,,1673-5625,
1000000000294769,,1673-5749,
1000000000294770,,1673-5765,
1000000000294771,,1673-5803,
1000000000294772,,1673-6087,
1000000000294773,,1673-6184,
1000000000294774,,1673-6273,
1000000000294775,,1673-6281,
1000000000294776,,1673-6427,
1000000000294777,,1673-6567,
1000000000294778,,1673-6575,
1000000000294779,,1673-6583,
1000000000294780,,1673-6613,
1000000000294781,,1673-6710,
1000000000294783,,1673-6966,
1000000000294786,,1673-713X,
1000000000294787,,1673-7202,
1000000000294788,,1673-7210,
1000000000294789,,1673-7245,
1000000000294790,,1673-7555,
1000000000294791,,1673-7571,
1000000000294793,,1673-7717,
1000000000294794,,1673-7806,
1000000000294796,,1673-842X,
1000000000294797,,1673-8640,
1000000000294798,,1673-873X,
1000000000294799,,1673-9043,
1000000000294802,,1673-9701,
1000000000294804,,1673-9809,
1000000000294808,,1673-4580,
1000000000294809,,1673-5420,
1000000000294810,,1673-7296,
1000000000294811,,1673-8039,
1000000000294814,,1673-9477,
1000000000294821,,1000-8519,
1000000000294825,,1671-7627,
1000000000294828,,1672-4224,
1000000000294832,,1673-0283,
1000000000294833,,1673-0968,
1000000000294834,,1673-1212,
1000000000294835,,1673-1255,
1000000000294837,,1673-2812,
1000000000294839,,1673-2928,
1000000000294840,,1673-3185,
1000000000294842,,1673-3363,
1000000000294846,,1673-4513,
1000000000294849,,1673-4831,
1000000000294850,,1673-4866,
1000000000294852,,1673-5439,
1000000000294855,,1673-5781,
1000000000294856,,1673-5854,
1000000000294862,,1673-7121,
1000000000294868,,1673-8047,
1000000000294869,,1673-808X,
1000000000294870,,1673-8101,
1000000000294871,,1673-8217,
1000000000294874,,1673-8659,
1000000000294888,,1673-9981,
1000000000294894,,1002-6932,
1000000000294895,,1003-0883,
1000000000294896,,1005-3514,
1000000000294897,,1005-384X,
1000000000294898,,1006-3749,
1000000000294899,,1008-5165,
1000000000294900,,1009-5314,
1000000000294901,,1009-6280,
1000000000294902,,1009-7813,
1000000000294904,,1671-704X,
1000000000294905,,1672-1578,
1000000000294906,,1672-5689,
1000000000294907,,1672-6138,
1000000000294908,,1672-8769,
1000000000294909,,1672-9536,
1000000000294910,,1673-1794,
1000000000294911,,1673-2006,
1000000000294912,,1673-2103,
1000000000294913,,1673-4289,
1000000000294914,,1673-4343,
1000000000294916,,1673-6869,
1000000000294917,,1673-7016,
1000000000294918,,1673-7059,
1000000000294919,,1673-8233,
1000000000294920,,1673-8314,
1000000000294921,,1673-8381,
1000000000294922,,1673-8535,
1000000000294923,,1673-8616,
1000000000294924,,1673-8861,
1000000000294925,,1673-8918,
1000000000294926,,1673-9329,
1000000000294951,,1307-7449,
1000000000294969,,1933-5415,
1000000000294972,,0186-6036,
1000000000294983,,1323-4552,
1000000000294993,,1703-2121,
1000000000294995,,1995-1892,1996-3467
1000000000295044,,1718-3200,1718-3219
1000000000295087,,1478-1840,
1000000000295089,,1742-254X,
1000000000295103,,1865-2646,1865-2654
1000000000297367,,1885-9089,
1000000000297373,,1862-6947,1863-6187
1000000000297382,,1350-0848,
1000000000297387,,1403-3488,
1000000000297408,,1139-028X,
1000000000297416,,1479-5205,
1000000000297439,,1268-5631,1777-5337
1000000000298590,,1833-8461,
1000000000298605,,2043-2062,
1000000000298652,,0964-6310,
1000000000298654,,1361-5610,
1000000000298656,,1367-9147,
1000000000298658,,1476-9867,
1000000000298659,,1745-6630,
1000000000298707,,1835-3800,
1000000000298714,,0806-5462,
1000000000298721,,0800-3475,
1000000000298799,,0911-3878,1882-2274
1000000000298901,,1554-0405,
1000000000299253,,1444-383X,
1000000000299318,,1025-5249,
1000000000299886,,1547-9676,
1000000000299933,,1684-4246,
1000000000300063,,1710-8004,1923-211X
1000000000300074,,1712-1671,
1000000000300487,,1728-4554,1728-4562
1000000000300536,,1712-1124,
1000000000300543,,1714-583X,
1000000000300745,,1554-950X,
1000000000300761,,1554-9585,
1000000000300762,,1554-947X,
1000000000300763,,1554-9488,
1000000000300841,,1554-9305,
1000000000300904,,1714-597X,
1000000000300971,,1714-6798,
1000000000301004,,1555-0230,
1000000000301007,,1555-0184,
1000000000301008,,1555-0524,
1000000000301014,,1555-015X,
1000000000301032,,1552-325X,
1000000000301122,,1554-9984,
1000000000301161,,1349-0958,
1000000000301223,,1555-144X,
1000000000301315,,1517-2473,
1000000000301375,,1811-7953,
1000000000301487,,1555-3132,
1000000000301540,,1555-2594,
1000000000301785,,1668-1002,
1000000000301887,,1555-4996,
1000000000301949,,0122-8196,
1000000000301980,,1551-4439,
1000000000302091,,1714-9320,
1000000000302264,,1641-4233,
1000000000302312,,1794-5887,
1000000000302401,,1726-9350,
1000000000302408,,1562-6776,
1000000000302479,,1553-7080,
1000000000302507,,1555-7979,2157-829X
1000000000302575,,1348-3293,
1000000000302617,,1705-9259,
1000000000302687,,1206-9957,
1000000000302765,,1555-9866,
1000000000302827,,1555-9351,
1000000000302832,,1555-9505,2159-2446
1000000000302842,,1555-8975,
1000000000302847,,1634-3123,2431-2045
1000000000302862,,1537-0046,
1000000000302888,,1553-9199,
1000000000303365,,1716-4230,
1000000000303550,,0911-1794,2187-2988
1000000000303561,,1703-5791,
1000000000303626,,1553-2771,
1000000000303660,,1556-4193,
1000000000303740,,1553-0957,1553-0779
1000000000303805,,1556-4827,
1000000000303860,,1556-3898,2375-6993
1000000000303992,,1668-4176,
1000000000304092,,1556-5521,2158-1851
1000000000304119,,0971-4502,0974-0449
1000000000304262,,1715-2879,
1000000000304302,,1552-9908,
1000000000304308,,1553-8354,
1000000000304352,,1556-6757,
1000000000304375,,1556-701X,
1000000000304422,,1176-6417,
1000000000304462,,1138-5561,
1000000000304521,,1556-7699,
1000000000304581,,1579-7341,
1000000000304689,,1596-5422,
1000000000304768,,1556-9217,
1000000000304780,,1680-1490,
1000000000304855,,1556-9632,
1000000000304936,,1583-5251,1583-526X
1000000000305002,,1716-6519,
1000000000305124,,1551-4870,
1000000000305235,,1557-167X,
1000000000305277,,1551-3882,
1000000000305325,,1557-2218,
1000000000305331,,0794-4543,
1000000000305532,,1726-7331,
1000000000305541,,1346-6984,
1000000000305568,,1026-3071,
1000000000305583,,1027-7641,
1000000000305909,,0910-3317,
1000000000306127,,1712-5685,
1000000000306521,,1558-1837,
1000000000306596,,1684-1859,
1000000000306612,,1579-2641,
1000000000306714,,1606-0563,
1000000000306715,,1024-9419,
1000000000306916,,1774-024X,1969-6213
1000000000307018,,1801-3252,
1000000000307159,,1392-8589,1822-301X
1000000000307166,,0855-6261,
1000000000307427,,1558-8912,
1000000000307480,,1712-8358,1923-6700
1000000000307482,,1712-8056,
1000000000307586,,1727-592X,
1000000000307600,,1345-9627,
1000000000307665,,1711-1870,
1000000000307711,,1559-016X,
1000000000307726,,1880-0351,
1000000000307727,,1880-036X,
1000000000307872,,1810-0163,
1000000000307873,,1729-1070,
1000000000307894,,1682-8607,
1000000000307902,,1668-0030,
1000000000308109,,1553-6793,
1000000000308146,,1559-2804,
1000000000308165,,1515-7326,
1000000000308215,,1814-537X,
1000000000308304,,1553-9083,
1000000000308422,,1348-7884,
1000000000308438,,1559-4386,
1000000000308719,,1559-5242,
1000000000308733,,1573-3084,
1000000000308821,,1559-6117,
1000000000308899,,1559-6710,
1000000000308900,,1559-7490,
1000000000308911,,1715-3212,
1000000000308944,,1344-2996,
1000000000309013,,1811-9301,
1000000000309020,,1559-8306,
1000000000309024,,1409-813X,
1000000000309040,,1559-789X,
1000000000309063,,1559-8454,
1000000000309139,,1025-966X,
1000000000309348,,1930-3009,
1000000000309377,,1930-2967,
1000000000309444,,1930-4447,
1000000000309450,,1450-9687,
1000000000309466,,1930-4927,
1000000000309474,,0855-7454,
1000000000309533,,1930-4943,
1000000000309613,,1930-3750,
1000000000309614,,1930-4420,
1000000000309615,,1930-4528,
1000000000309635,,1712-8307,1918-7475
1000000000309649,,1719-010X,
1000000000309774,,1930-5826,
1000000000309775,,1930-5265,
1000000000309777,,1930-6172,
1000000000309812,,1347-8931,
1000000000309813,,0586-8017,
1000000000309908,,1561-347X,
1000000000309910,,1560-0564,
1000000000309985,,1930-8388,
1000000000309989,,1930-7144,
1000000000310080,,1930-6768,
1000000000310110,,1747-728X,
1000000000310195,,1930-8817,
1000000000310262,,1930-8698,
1000000000310390,,1346-9983,
1000000000310397,,1592-1638,
1000000000310460,,1931-1281,
1000000000310502,,1697-2473,
1000000000310515,,1931-1540,
1000000000310606,,1548-8837,
1000000000310668,,1931-4051,
1000000000310907,,1931-5015,
1000000000310920,,1595-093X,2315-6201
1000000000310944,,1712-0772,1915-5182
1000000000311045,,1719-3338,
1000000000311243,,1577-8681,
1000000000311369,,1710-7482,
1000000000311428,,1645-765X,
1000000000311433,,0121-0777,
1000000000311520,,1931-860X,
1000000000311541,,1931-8243,
1000000000311549,,1813-9078,
1000000000311567,,1342-176X,
1000000000311605,,1931-8693,
1000000000311609,,1931-8359,
1000000000311610,,1931-8618,
1000000000311624,,1931-8936,
1000000000311799,,1719-5950,
1000000000312027,,1932-0396,
1000000000312028,,1932-0418,
1000000000312058,,1712-7637,
1000000000312217,,0529-6803,
1000000000312253,,1932-1023,
1000000000312271,,1932-1066,
1000000000312294,,1932-1333,
1000000000312375,,1468-9871,1931-2261
1000000000312407,,1306-133X,
1000000000312552,,1932-3042,
1000000000312575,,1477-6162,
1000000000312578,,1932-3549,
1000000000312592,,0717-9162,
1000000000312649,,1932-3727,
1000000000312650,,1932-3204,
1000000000312651,,1931-2970,
1000000000312659,,1696-6112,1578-8849
1000000000312673,,1932-3980,
1000000000312755,,1827-6806,1972-6481
1000000000312756,,1734-3038,
1000000000312807,,1914-6388,1496-3930
1000000000312823,,0388-8355,
1000000000312827,,1932-4650,
1000000000312842,,1648-9896,
1000000000312874,,1930-1251,
1000000000312936,,1817-2733,
1000000000313025,,1930-1243,
1000000000313035,,1679-1614,
1000000000313237,,1719-9603,
1000000000313296,,1708-0460,1708-0479
1000000000313302,,1719-9034,
1000000000313444,,1424-9235,2297-1297
1000000000313570,,1932-8362,
1000000000313573,,1932-7986,
1000000000313618,,1609-3607,
1000000000313659,,1932-8443,
1000000000313707,,1480-1132,1929-7394
1000000000313723,,1424-0475,
1000000000313777,,1345-5389,
1000000000313820,,1932-9539,
1000000000314055,,1933-0510,
1000000000314089,,1933-1533,
1000000000314187,,1933-1894,
1000000000314188,,1933-1886,
1000000000314189,,1933-205X,
1000000000314192,,1933-1541,
1000000000314220,,1814-3113,
1000000000314342,,1910-362X,
1000000000314385,,1933-3595,
1000000000314465,,1933-2408,1993-2408
1000000000314506,,1933-3218,1940-9281
1000000000314521,,1933-2211,
1000000000314525,,1933-2300,
1000000000314528,,1933-2955,
1000000000314529,,1933-3587,
1000000000314543,,1818-5649,
1000000000314563,,1933-3374,
1000000000314569,,1933-4303,
1000000000314571,,1933-4311,
1000000000314679,,1932-4014,
1000000000314726,,1933-4214,
1000000000314748,,1832-2921,
1000000000314751,,1933-3897,
1000000000314752,,1933-3870,
1000000000314766,,0973-3698,0973-3701
1000000000314789,,1710-825X,1710-8268
1000000000314952,,1933-6128,
1000000000314997,,1933-5695,
1000000000315033,,1933-8791,
1000000000315132,,1933-6810,
1000000000315166,,1933-7116,
1000000000315208,,1933-8805,
1000000000315214,,1551-9309,
1000000000315348,,1552-5694,1934-6395
1000000000315461,,1934-3442,
1000000000315490,,1810-0171,
1000000000315528,,1807-3778,
1000000000315545,,0543-3894,
1000000000315558,,1934-4163,
1000000000315670,,1934-4201,
1000000000315678,,1667-8982,1667-8990
1000000000315867,,1934-5070,
1000000000315933,,1934-5755,
1000000000315990,,1934-8495,
1000000000316047,,1934-7235,
1000000000316048,,1934-7227,
1000000000316049,,1934-7219,
1000000000316050,,1934-7200,
1000000000316051,,1934-7197,
1000000000316052,,1934-7286,
1000000000316078,,1934-8479,
1000000000316080,,1934-7294,
1000000000316123,,1135-9714,
1000000000316143,,1934-8770,
1000000000316147,,1934-8851,
1000000000316157,,1934-8673,
1000000000316177,,1934-8363,
1000000000316210,,1934-8754,
1000000000316211,,1934-8762,
1000000000316236,,1934-9580,
1000000000316284,SCHOOLBA,1547-9692,
1000000000316339,,1934-9726,
1000000000316373,,1346-9177,
1000000000316382,,0717-3652,
1000000000316515,,1935-052X,
1000000000316545,,1661-0903,1662-632X
1000000000316554,,1810-3030,
1000000000316621,,1718-0872,
1000000000316659,,1912-1598,
1000000000316673,,1704-5592,1912-0753
1000000000316711,,1561-8080,
1000000000316805,,1787-4505,
1000000000316864,,1935-1542,
1000000000316908,,1935-1909,
1000000000317058,,1935-3049,
1000000000317090,,1935-3588,
1000000000317091,,1935-3537,
1000000000317094,,1935-3545,
1000000000317193,,1935-4371,
1000000000317208,,1935-4576,
1000000000317484,,1686-8196,
1000000000317584,,1273-2761,2105-1011
1000000000317684,,1535-7198,2162-495X
1000000000318119,,1324-6089,
1000000000318131,,1343-1994,2186-5108
1000000000318248,,1340-5152,2188-0204
1000000000318257,,1631-0241,
1000000000318265,,1029-3507,
1000000000318288,,1579-3354,
1000000000318320,,1549-8662,
1000000000318368,,1316-7138,2443-440X
1000000000318379,,1644-387X,2300-9020
1000000000318382,,1614-3396,1860-4269
1000000000318396,,0214-1930,
1000000000318400,,1598-866X,2234-0742
1000000000318452,,1642-5758,1731-2531
1000000000318453,,1816-0735,1817-4256
1000000000318467,,1699-1788,
1000000000318505,SCHOOLEL,1935-7850,
1000000000318537,,1024-3933,
1000000000318608,,1911-1460,
1000000000318610,,1712-4034,
1000000000318704,,1729-3472,
1000000000318795,,1710-2197,
1000000000318863,,1188-1534,1911-1479
1000000000318864,,,1911-1487
